1.0064394208096992,Rivière/Deftones,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0064057440552745,Romantic Dreams/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0063319143584526,UUDDLRLRABSelectStart/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.006323232451327,Around the Fur/Deftones,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0063161720809002,Cigarettes out the Window/TV Girl,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0062902349586353,TORE UP/Don Toliver,"['haimond', 'Jackson_Joe']"
1.006207468382662,Helena/My Chemical Romance,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
1.006190495467718,Kono Speed No Saki E/MASS OF THE FERMENTING DREGS,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith']"
1.0061760297526003,Diamond Eyes/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0061599375256025,It's Going Down Now/Azumi Takahashi,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0060094439634635,Back to School (Mini Maggit)/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0060000101266133,Bring Me to Life/Evanescence,"['haimond', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0059901355807443,When You Sleep/my bloody valentine,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0059421324287166,Poltergeist/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0058595095182685,Leathers/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0058435585704006,K./Cigarettes After Sex,"['haimond', 'Marcelosgc1', 'suicidxbladxs']"
1.0058337412462235,NOID/Tyler the Creator,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0058235999881797,Crazy in Love (feat. JAY-Z)/Beyoncé,"['Marcelosgc1', 'PbzSmith']"
1.005822085435007,Beauty School/Deftones,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0058194504888827,Danny's Dream/Lars Gullin,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0058115993271202,See You Again (feat. Kali Uchis)/Tyler the Creator,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0058013453643322,EARFQUAKE/Tyler the Creator,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0057992771832833,This Place Is Death/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0057986974245934,All Around The World (La La La)/R3hab,"['PbzSmith', 'suicidxbladxs']"
1.0057810161163228,Minerva/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0057794707144745,Ando Meio Desligado/Os Mutantes,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
1.0057560208895768,OMG/NewJeans,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0057471857564522,Pink + White/Frank Ocean,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0057405185720991,This Charming Man - 2011 Remaster/The Smiths,"['haimond', 'Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
1.0057321005599824,Mein/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.00565670850274,Airplanes (feat. Hayley Williams)/B.o.B,['PbzSmith']
1.0056099771949074,Hole in the Earth/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0056036001935003,Prince/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0055972288524597,Dai the Flu/Deftones,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0055655702955,One Step Closer/Linkin Park,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.0055386473867989,Lovers Rock/TV Girl,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
1.0055381497557279,I Bet on Losing Dogs/Mitski,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0055012074330127,Fade Into You/Mazzy Star,"['haimond', 'PbzSmith', 'suicidxbladxs']"
1.0054902200191231,Eyes Without a Face/Billy Idol,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
1.0054578532443905,Tell Më/Yeat,['haimond']
1.0054550997106944,Boys Don't Cry/The Cure,"['haimond', 'Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
1.0054392186049828,RX Queen/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0054384596894657,Tempest/Deftones,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
1.0053334540752261,タッチ/NUMBER GIRL,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
1.0053084157227745,Weird Fishes/ Arpeggi/Radiohead,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0052953669967857,My Hero/Foo Fighters,"['haimond', 'PbzSmith', 'suicidxbladxs']"
1.005273918313673,Aoi Koi Daidaiiro no Hi/MASS OF THE FERMENTING DREGS,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith']"
1.0052610761000083,Not Like Us/Kendrick Lamar,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas']"
1.0052481930049293,Knife Prty/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0052256565784414,Hurt/NewJeans,"['Jackson_Joe', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
1.005205804718705,Like a Stone/Audioslave,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
1.0051941333946568,What Happened to You?/Deftones,"['Jackson_Joe', 'suicidxbladxs']"
1.0051849584773014,Drive/Deftones,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0051336428190225,Amanhecer/BK,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0050817972678412,No Piscar dos Olhos/Febre90s,"['haimond', 'suicidxbladxs']"
1.005009466854787,DRUNKEN HEARTED/NUMBER GIRL,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
1.0049981845352962,Graphic Nature/Deftones,"['haimond', 'Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
1.0049929140428373,Gauze/Deftones,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
1.0049875501527086,Exit Music (for a Film)/Radiohead,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
1.00495873738903,Soon/Yuragi,"['Marcelosgc1', 'OsvaldoMusicas']"
