weight,name,listeners
-0.001085551822176273,Djonga,['OsvaldoMusicas']
-0.0010852139021679571,Dire Straits,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-0.0010841711019120837,Young Nudy,['Jackson_Joe']
-0.0010841711019120837,Empire of the Sun,['Jackson_Joe']
-0.0010841711019120837,PXRKX,['Jackson_Joe']
-0.0010780906114762684,Charles Mingus,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.001075509251709811,Marshmello,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.0010737935141641034,Bernard Herrmann,"['Jackson_Joe', 'PbzSmith']"
-0.0010675156849892311,Toshifumi Hinata,['suicidxbladxs']
-0.0010653802213984917,Stelvio Cipriani,"['haimond', 'suicidxbladxs']"
-0.0010626090745618486,Liege Lord,"['suicidxbladxs', 'Marcelosgc1']"
-0.0010605234740501018,ThxSoMch,"['Jackson_Joe', 'suicidxbladxs']"
-0.0010582010582010583,Kfir Ochaion,['PbzSmith']
-0.0010582010582010583,Masked Wolf,['PbzSmith']
-0.001058151512313887,Claude Debussy,['suicidxbladxs']
-0.0010580565889620806,Polvo,['Marcelosgc1']
-0.0010580565889620806,Baden Powell,['Marcelosgc1']
-0.0010522379123332982,Stuts,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0010511407692791717,Leandro & Leonardo,"['PbzSmith', 'suicidxbladxs']"
-0.0010493057425901592,Eluveitie,"['suicidxbladxs', 'Marcelosgc1']"
-0.0010482331838719465,Belac,"['Jackson_Joe', 'haimond']"
-0.0010482331838719465,Modjo,"['Jackson_Joe', 'haimond']"
-0.0010460299682320878,David Bowie,"['PbzSmith', 'OsvaldoMusicas']"
-0.001033858878263117,Stray Kids,['OsvaldoMusicas']
-0.001033858878263117,Street Corner Renaissance,['OsvaldoMusicas']
-0.0010316609779730545,Carl Maria von Weber,"['PbzSmith', 'suicidxbladxs']"
-0.0010303752558526833,NECROLX,"['Jackson_Joe', 'suicidxbladxs']"
-0.0010239257312536264,Pale Saints,['Marcelosgc1']
-0.0010239257312536264,Едешь,['Marcelosgc1']
-0.0010239257312536264,A Crow is White,['Marcelosgc1']
-0.0010239257312536264,улица восток,['Marcelosgc1']
-0.001023066783348725,mo beats,"['Jackson_Joe', 'suicidxbladxs']"
-0.0010206948216125106,The Danse Society,['suicidxbladxs']
-0.0010184637624022603,Snowy White,['Jackson_Joe']
-0.0010184637624022603,SomohicahoZ X7,['Jackson_Joe']
-0.0010141093474426808,Nina Simone,['PbzSmith']
-0.0010141093474426808,Janis Joplin,['PbzSmith']
-0.0010141093474426808,Paula Fernandes,['PbzSmith']
-0.0010141093474426808,Fort Minor,['PbzSmith']
-0.0010141093474426808,David Guetta,['PbzSmith']
-0.0010141093474426808,Shierro,['PbzSmith']
-0.001013248894187195,graham de wilde,"['Jackson_Joe', 'PbzSmith']"
-0.0010130757044956285,Vicious Rumors,"['suicidxbladxs', 'Marcelosgc1']"
-0.0010118490518887828,João Gilberto Quintet,"['suicidxbladxs', 'Marcelosgc1']"
-0.0010115279876762235,Willie Nelson,"['Jackson_Joe', 'PbzSmith']"
-0.001008443739390998,Cascada,"['PbzSmith', 'haimond']"
-0.00100747432738568,Léo Delibes,"['PbzSmith', 'suicidxbladxs']"
-0.00100747432738568,Georges Bizet,"['PbzSmith', 'suicidxbladxs']"
-0.00100747432738568,Penelope Scott,"['PbzSmith', 'suicidxbladxs']"
-0.001003916292192707,September,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.000995642210766688,Turma do Pagode,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0009941836114106212,Current Joys,"['Jackson_Joe', 'suicidxbladxs']"
-0.000990718844461519,"Earth, Wind & Fire","['Jackson_Joe', 'Marcelosgc1']"
-0.0009904668399957385,Baco Exu do Blues,"['haimond', 'suicidxbladxs']"
-0.0009897948735451722,Eiafuawn,['Marcelosgc1']
-0.0009897948735451722,Ride,['Marcelosgc1']
-0.0009897948735451722,Seapool,['Marcelosgc1']
-0.0009897948735451722,Salyu,['Marcelosgc1']
-0.0009897948735451722,Human Tetris,['Marcelosgc1']
-0.0009897948735451722,Ringo Deathstarr,['Marcelosgc1']
-0.000988331376404999,Weezer,"['haimond', 'suicidxbladxs']"
-0.0009856100926473486,Chingy,['Jackson_Joe']
-0.0009856100926473486,DDG,['Jackson_Joe']
-0.0009856100926473486,INXS,['Jackson_Joe']
-0.0009856100926473486,M|O|O|N,['Jackson_Joe']
-0.0009856100926473486,Puzzle,['Jackson_Joe']
-0.0009852201029938602,MC Sapao,"['PbzSmith', 'OsvaldoMusicas']"
-0.0009821659343499612,Gracie Abrams,['OsvaldoMusicas']
-0.0009821659343499612,MAMAMOO,['OsvaldoMusicas']
-0.0009805093278722676,Flow,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0009785142338016727,Bonnie Tyler,"['PbzSmith', 'Marcelosgc1']"
-0.0009780723190079433,Darkthrone,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009778994719342852,ハナエ,['haimond']
-0.0009778994719342852,Rosé,['haimond']
-0.0009763477410874353,花冷え。,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.0009717384946450504,Casuarina,"['haimond', 'suicidxbladxs']"
-0.0009716594238833789,Vendredi sur Mer,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0009700176366843034,Roy Orbison,['PbzSmith']
-0.0009700176366843034,Ed Sheeran,['PbzSmith']
-0.0009700176366843034,Maximum the Hormone,['PbzSmith']
-0.0009691431455862321,Detonautas Roque Clube,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0009689673478084073,Masterplan,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009684156529991034,New West,"['PbzSmith', 'suicidxbladxs']"
-0.0009645097855604457,The Cure,['suicidxbladxs']
-0.0009629573477624169,Invadable Harmony,"['PbzSmith', 'suicidxbladxs']"
-0.0009623156818225625,Starset,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009568906684435637,Orden Ogan,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009567475965703015,Michael Giacchino,"['PbzSmith', 'suicidxbladxs']"
-0.0009567475965703015,Sub Urban,"['PbzSmith', 'suicidxbladxs']"
-0.000955664015836718,eastern youth,['Marcelosgc1']
-0.000955664015836718,Television,['Marcelosgc1']
-0.0009551456128851016,SouaiyZ,['suicidxbladxs']
-0.0009527564228924371,LHBeats,['Jackson_Joe']
-0.0009527564228924371,Cities Aviv,['Jackson_Joe']
-0.0009492013357874936,Kiss Of Life,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0009488557244190436,Billy Ocean,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.0009478371403811435,Robbie Williams,"['Jackson_Joe', 'suicidxbladxs']"
-0.0009466036611507639,opdro,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
-0.0009428921363012922,Laura Branigan,"['Jackson_Joe', 'Marcelosgc1']"
-0.0009386310984882137,Amerie,"['Jackson_Joe', 'suicidxbladxs']"
-0.00093765659222517,Duran Duran,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-0.0009315106571070308,João Gilberto,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009304729904368054,Maxo Kream,['OsvaldoMusicas']
-0.0009304729904368054,BABYMETAL,['OsvaldoMusicas']
-0.0009278437487711408,ARXMANE,"['Jackson_Joe', 'suicidxbladxs']"
-0.0009272457126195024,Air Supply,"['PbzSmith', 'Marcelosgc1']"
-0.0009270530948590692,Dorgival Dantas,['suicidxbladxs']
-0.0009260856437280317,Dionysus,"['suicidxbladxs', 'Marcelosgc1']"
-0.000925925925925926,MC Koringa,['PbzSmith']
-0.000925925925925926,Unknown Brain,['PbzSmith']
-0.000925925925925926,Taio Cruz,['PbzSmith']
-0.000925925925925926,Thomas Zwijsen,['PbzSmith']
-0.000925925925925926,Garbage,['PbzSmith']
-0.000925925925925926,Jennifer Lopez,['PbzSmith']
-0.000925925925925926,Lady Gaga,['PbzSmith']
-0.0009259104190301332,U2,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.0009248589911211861,Swirlies,"['suicidxbladxs', 'Marcelosgc1']"
-0.0009233445661594687,Village People,"['Jackson_Joe', 'PbzSmith']"
-0.0009233445661594687,Herbie Harper,"['Jackson_Joe', 'PbzSmith']"
-0.000921623659648497,Paul Misraki,"['Jackson_Joe', 'PbzSmith']"
-0.000921623659648497,Lolita Ritmanis,"['Jackson_Joe', 'PbzSmith']"
-0.0009215331581282637,Meiko Fantasy,['Marcelosgc1']
-0.0009215331581282637,PLASTIC GIRL IN CLOSET,['Marcelosgc1']
-0.0009199027531375254,Jaden,['Jackson_Joe']
-0.0009199027531375254,DDG,['Jackson_Joe']
-0.0009199027531375254,Lecrae,['Jackson_Joe']
-0.000917688922183725,Million Eyes,['suicidxbladxs']
-0.000917688922183725,Electric Wizard,['suicidxbladxs']
-0.000911173476190498,Charli xcx,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0009074749837629005,SZA,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-0.0008989605768330368,NUEKI,['suicidxbladxs']
-0.0008989605768330368,youthisending,['suicidxbladxs']
-0.0008989605768330368,My Useless Life,['suicidxbladxs']
-0.0008968251132422972,Salvia Palth,"['haimond', 'suicidxbladxs']"
-0.0008916521043290787,Labi Siffre,"['Jackson_Joe', 'suicidxbladxs']"
-0.0008874023004198095,ゆらゆら帝国,['Marcelosgc1']
-0.0008870490833826139,Force of Nature,['Jackson_Joe']
-0.0008870490833826139,Gilbert O'Sullivan,['Jackson_Joe']
-0.0008870490833826139,Ethereal,['Jackson_Joe']
-0.0008848655915081349,Meghan Trainor,"['PbzSmith', 'OsvaldoMusicas']"
-0.0008818342151675485,Rock 'n' Rollerz,['PbzSmith']
-0.0008818342151675485,Shakira,['PbzSmith']
-0.0008787800465236495,Earl Sweatshirt,['OsvaldoMusicas']
-0.0008771847967914689,The Ink Spots,"['Jackson_Joe', 'Marcelosgc1']"
-0.0008759613043008694,Aaron Neville,"['haimond', 'suicidxbladxs']"
-0.0008729237589783904,Frizk,"['Jackson_Joe', 'suicidxbladxs']"
-0.0008705029990641829,Vundabar,"['PbzSmith', 'haimond']"
-0.000869663125198578,Maroon 5,"['PbzSmith', 'OsvaldoMusicas']"
-0.000868139255768138,nbsplv,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0008632489416901223,Terno Rei,"['suicidxbladxs', 'Marcelosgc1']"
-0.0008572329589501812,Irene Kral,"['haimond', 'suicidxbladxs']"
-0.0008560455808949738,Cuco,"['PbzSmith', 'suicidxbladxs']"
-0.0008541954136277022,Chavo,['Jackson_Joe']
-0.0008532714427113554,Eduard Artemyev,['Marcelosgc1']
-0.0008532714427113554,ConsciousThoughts,['Marcelosgc1']
-0.0008525197018538423,IU,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0008521397134563162,Bloody Dead and Sexy,['suicidxbladxs']
-0.0008495474742864448,Berlin,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-0.0008480269170572514,Cro-Magnon,"['Jackson_Joe', 'haimond']"
-0.0008406400771902324,Chitãozinho & Xororó,"['haimond', 'suicidxbladxs']"
-0.0008400467377421056,Boldy James,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.000838504613599493,Mckyyy,"['haimond', 'suicidxbladxs']"
-0.000838504613599493,Kordhell,"['haimond', 'suicidxbladxs']"
-0.000837742504409171,Electric Light Orchestra,['PbzSmith']
-0.000837742504409171,B.J. Thomas,['PbzSmith']
-0.000837742504409171,Rosa Linn,['PbzSmith']
-0.000837742504409171,Kaoma,['PbzSmith']
-0.000837742504409171,Margareth Menezes,['PbzSmith']
-0.0008368820511536854,Clean Bandit,"['Jackson_Joe', 'PbzSmith']"
-0.0008320768963574883,Gigi D'Agostino,"['PbzSmith', 'haimond']"
-0.0008275405902634914,JVKE,"['PbzSmith', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0008270871026104937,Pirâmide Perdida,['OsvaldoMusicas']
-0.0008270871026104937,Major RD,['OsvaldoMusicas']
-0.0008270871026104937,Jessi,['OsvaldoMusicas']
-0.0008257632825554679,Imaginary Ambition,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0008240557262699074,DJ Marlboro,"['PbzSmith', 'OsvaldoMusicas']"
-0.0008240557262699074,Miley Cyrus,"['PbzSmith', 'OsvaldoMusicas']"
-0.0008219117318395442,GLARE,"['haimond', 'suicidxbladxs']"
-0.0008213417438727906,Yuri Bordoni,['Jackson_Joe']
-0.0008197762682488047,Bubble Tea and Cigarettes,"['haimond', 'suicidxbladxs']"
-0.0008197762682488047,Martial Solal,"['haimond', 'suicidxbladxs']"
-0.0008191405850029011,くるり,['Marcelosgc1']
-0.0008191405850029011,Flamingosis,['Marcelosgc1']
-0.0008173429415376232,IVE,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0008154840145975395,Linked Horizon,"['PbzSmith', 'suicidxbladxs']"
-0.0008146830227549396,Hypothermia,['suicidxbladxs']
-0.0008137155716239021,Arch Enemy,"['suicidxbladxs', 'Marcelosgc1']"
-0.0008126850626357821,Roomtone,"['Jackson_Joe', 'PbzSmith']"
-0.0008126850626357821,Kristopher Carter,"['Jackson_Joe', 'PbzSmith']"
-0.0008123791390014819,Marilyn Manson,"['PbzSmith', 'suicidxbladxs']"
-0.0008119542197160732,Menahan Street Band,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0008106439878855321,Eurythmics,"['PbzSmith', 'Marcelosgc1']"
-0.0008082905582449031,Nelson Gonçalves,"['suicidxbladxs', 'Marcelosgc1']"
-0.0008062676347740814,Donald Byrd,"['Jackson_Joe', 'suicidxbladxs']"
-0.0008059513732092527,ta2cute,"['Jackson_Joe', 'suicidxbladxs']"
-0.0008047033400789609,Pixote,"['haimond', 'OsvaldoMusicas']"
-0.0008010479228981164,Goose house,"['haimond', 'suicidxbladxs']"
-0.0008010479228981164,Flawed Mangoes,"['haimond', 'suicidxbladxs']"
-0.000799860544842909,Gilsons,"['PbzSmith', 'suicidxbladxs']"
-0.0007991090988874801,Emiliano Blangero,"['PbzSmith', 'suicidxbladxs']"
-0.0007936507936507937,Lil Pump,['PbzSmith']
-0.0007936507936507937,Mc papo,['PbzSmith']
-0.0007936507936507937,Clamavi De Profundis,['PbzSmith']
-0.0007910424500249642,Diana Ross,"['Jackson_Joe', 'Marcelosgc1']"
-0.0007902089806288506,Billy Joel,"['Jackson_Joe', 'PbzSmith']"
-0.0007894085542940052,KayBlack,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0007894085542940052,Ja Rule,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.000788488074117879,Justice,['Jackson_Joe']
-0.000788488074117879,Holy Fuck,['Jackson_Joe']
-0.000788488074117879,Electric Guest,['Jackson_Joe']
-0.0007850097272944469,bloodthirsty butchers,['Marcelosgc1']
-0.0007850097272944469,VS Self,['Marcelosgc1']
-0.0007850097272944469,Любэ,['Marcelosgc1']
-0.0007850097272944469,Yakushimaru Etsuko,['Marcelosgc1']
-0.0007823195775474281,DJ ANXVAR,['haimond']
-0.0007823195775474281,Kuromame.,['haimond']
-0.000777226332053563,Mephisto Walz,['suicidxbladxs']
-0.000777226332053563,Forgotten Woods,['suicidxbladxs']
-0.0007753941586973378,Pluma,['OsvaldoMusicas']
-0.0007753941586973378,Veigh,['OsvaldoMusicas']
-0.0007751998514877682,girl in red,"['PbzSmith', 'haimond', 'suicidxbladxs']"
-0.0007732871727572179,Bathory,"['suicidxbladxs', 'Marcelosgc1']"
-0.0007701090400476978,Dana and Alden,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0007701090400476978,Three 6 Mafia,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.000769911032926071,Minuano,"['haimond', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0007691272056375335,Goomp,"['Jackson_Joe', 'suicidxbladxs']"
-0.000767862159378219,sign crushes motorist,['suicidxbladxs']
-0.000767732898621919,Corona,"['Jackson_Joe', 'PbzSmith']"
-0.0007602374253094323,Spandau Ballet,"['Jackson_Joe', 'suicidxbladxs']"
-0.0007588779751004011,Machine Girl,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0007568809185266959,Rockwell,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.0007556344043629673,Kenny G,['Jackson_Joe']
-0.0007556344043629673,Jean Grae,['Jackson_Joe']
-0.0007556344043629673,Jack Marlow,['Jackson_Joe']
-0.0007556344043629673,Jovem Dex,['Jackson_Joe']
-0.0007508788695859927,Os Cascavelletes,['Marcelosgc1']
-0.0007495590828924162,Darren Korb,['PbzSmith']
-0.0007495590828924162,Gary Glitter,['PbzSmith']
-0.0007491338140275306,DECALIUS,['suicidxbladxs']
-0.0007469983504367912,Young the Giant,"['haimond', 'suicidxbladxs']"
-0.0007469777231259589,Branford Marsalis Quartet,"['Jackson_Joe', 'PbzSmith']"
-0.0007457701177718224,The Human League,"['Jackson_Joe', 'Marcelosgc1']"
-0.0007420802488543631,HanuMankind,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0007414857284773709,猫 シ Corp.,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0007414857284773709,Helmet,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0007397696413521866,Katsu Hoshi,['suicidxbladxs']
-0.0007397696413521866,Yuri Vizbor,['suicidxbladxs']
-0.0007316705149361569,Federico Dubbini,"['Jackson_Joe', 'suicidxbladxs']"
-0.0007307217302416711,Scarlet House,"['Jackson_Joe', 'suicidxbladxs']"
-0.0007304054686768424,Possessed,['suicidxbladxs']
-0.0007245016411190272,Matthew Halsall,"['Jackson_Joe', 'PbzSmith']"
-0.0007241957174847271,Gibran Alcocer,"['PbzSmith', 'suicidxbladxs']"
-0.000723701214784182,Borges,['OsvaldoMusicas']
-0.000723701214784182,YOUNG POSSE,['OsvaldoMusicas']
-0.0007227807346080557,Snoop Dogg,['Jackson_Joe']
-0.0007227807346080557,Dawid Podsiadło,['Jackson_Joe']
-0.0007225271500841521,Sarcófago,"['suicidxbladxs', 'Marcelosgc1']"
-0.0007206698384435956,Spongebob Squarepants,"['PbzSmith', 'OsvaldoMusicas']"
-0.0007206698384435956,Jack e Chocolate,"['PbzSmith', 'OsvaldoMusicas']"
-0.0007200738448704608,Car Seat Headrest,"['suicidxbladxs', 'Marcelosgc1']"
-0.0007185435497999372,Queen,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0007167480118775385,Spinning Plums,['Marcelosgc1']
-0.0007167480118775385,UWANOSORA,['Marcelosgc1']
-0.0007167480118775385,Jack Stauber's Micropop,['Marcelosgc1']
-0.0007167480118775385,kurayamisaka,['Marcelosgc1']
-0.0007163839826074118,Ramones,"['PbzSmith', 'suicidxbladxs']"
-0.0007133932104513384,Jimmy Gnecco,"['Jackson_Joe', 'haimond', 'suicidxbladxs']"
-0.0007119933848909828,Miwako Chinone,"['Jackson_Joe', 'suicidxbladxs']"
-0.0007119933848909828,Other Nothing,"['Jackson_Joe', 'suicidxbladxs']"
-0.0007116771233261542,Anathema,['suicidxbladxs']
-0.0007116771233261542,SLXUGHTER,['suicidxbladxs']
-0.0007109256773707253,Gabriel Fauré,"['PbzSmith', 'suicidxbladxs']"
-0.0007104504707193084,Blasphemy,"['suicidxbladxs', 'Marcelosgc1']"
-0.0007084987484746251,T. Rex,"['PbzSmith', 'OsvaldoMusicas']"
-0.0007054673721340388,Jack Harlow,['PbzSmith']
-0.0007054673721340388,Adriana Partimpim,['PbzSmith']
-0.0007054673721340388,Van Halen,['PbzSmith']
-0.0007054673721340388,Tobias Lilja,['PbzSmith']
-0.0007054673721340388,Isak J Martinsson,['PbzSmith']
-0.0007054673721340388,Victor Butzelaar,['PbzSmith']
-0.0007054673721340388,Karliene,['PbzSmith']
-0.0007054673721340388,Aaron Smith,['PbzSmith']
-0.0007054673721340388,Andre Kostelanetz,['PbzSmith']
-0.0007054673721340388,Austin Wintory,['PbzSmith']
-0.0007054673721340388,Teriyaki Boyz,['PbzSmith']
-0.0007026929390483363,Jorge & Mateus,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.00070231295065081,Enbilulugugal,['suicidxbladxs']
-0.0007020255591120957,Illinois Jacquet,"['Jackson_Joe', 'PbzSmith']"
-0.0006948014289696453,Fog Lake,"['Jackson_Joe', 'suicidxbladxs', 'Marcelosgc1']"
-0.0006940422631515615,New Order,"['PbzSmith', 'Marcelosgc1']"
-0.0006932962821650683,Iyaz,"['PbzSmith', 'OsvaldoMusicas']"
-0.0006929487779754658,dj dudah,['suicidxbladxs']
-0.0006929487779754658,Thy Light,['suicidxbladxs']
-0.0006908133143847263,They Feed at Night,"['haimond', 'suicidxbladxs']"
-0.0006899270648531441,Mac Quayle,['Jackson_Joe']
-0.0006899270648531441,jonnas heisenberg,['Jackson_Joe']
-0.0006899270648531441,Tomoko Aran,['Jackson_Joe']
-0.0006899270648531441,Hikaru Utada,['Jackson_Joe']
-0.0006868868196352365,Blue Mitchell,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
-0.0006865904129728806,ni-hao!!!!,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.0006843855971427217,Camille Saint-Saëns,"['PbzSmith', 'suicidxbladxs']"
-0.0006843855971427217,Sergei Rachmaninoff,"['PbzSmith', 'suicidxbladxs']"
-0.0006835846053001218,Ratos De Porão,['suicidxbladxs']
-0.0006826171541690842,toddle,['Marcelosgc1']
-0.0006826171541690842,Powerplant,['Marcelosgc1']
-0.0006765003630099351,Freddie Dredd,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.0006734689866693487,Stephen Sanchez,"['PbzSmith', 'suicidxbladxs']"
-0.0006734689866693487,Dmitri Shostakovich,"['PbzSmith', 'suicidxbladxs']"
-0.0006720082708710261,Ka,['OsvaldoMusicas']
-0.0006720082708710261,KAYTRANADA,['OsvaldoMusicas']
-0.0006720082708710261,MC Cabelinho,['OsvaldoMusicas']
-0.0006687621273880912,Dilsinho,"['PbzSmith', 'suicidxbladxs']"
-0.0006653306522966764,Ginchy,"['Jackson_Joe', 'suicidxbladxs']"
-0.0006648562599494334,Franz Joseph Haydn,['suicidxbladxs']
-0.0006648562599494334,Alien Sex Fiend,['suicidxbladxs']
-0.0006648562599494334,Freddy Cole,['suicidxbladxs']
-0.0006613756613756613,Los Lobos,['PbzSmith']
-0.0006613756613756613,Machine Gun Kelly,['PbzSmith']
-0.0006613756613756613,Jammil E Uma Noites,['PbzSmith']
-0.0006613756613756613,The Platters,['PbzSmith']
-0.0006613756613756613,The Lumineers,['PbzSmith']
-0.0006613756613756613,DotExe,['PbzSmith']
-0.0006613756613756613,Harry Mack,['PbzSmith']
-0.0006613756613756613,Melodrama,['PbzSmith']
-0.0006596277710053177,Eagles of Death Metal,"['Jackson_Joe', 'Marcelosgc1']"
-0.0006570733950982324,Shocking Lemon,['Jackson_Joe']
-0.0006570733950982324,Yg Rob,['Jackson_Joe']
-0.0006570733950982324,zoid land,['Jackson_Joe']
-0.0006570733950982324,Passion Pit,['Jackson_Joe']
-0.0006570733950982324,Jordan Ward,['Jackson_Joe']
-0.0006570733950982324,Joe Budden,['Jackson_Joe']
-0.0006570733950982324,Birdman,['Jackson_Joe']
-0.0006570733950982324,Two Door Cinema Club,['Jackson_Joe']
-0.0006554920872740894,Sisters of Mercy,['suicidxbladxs']
-0.0006554920872740894,Xmal Deutschland,['suicidxbladxs']
-0.0006554920872740894,FUNESTO,['suicidxbladxs']
-0.0006554920872740894,The March Violets,['suicidxbladxs']
-0.0006547406413186605,Israel Kamakawiwo'ole,"['PbzSmith', 'suicidxbladxs']"
-0.0006530387820603981,Skeeter Davis,"['suicidxbladxs', 'Marcelosgc1']"
-0.0006494796111615791,Pessimista,"['Marcelosgc1', 'OsvaldoMusicas']"
-0.00064848629646063,Cass McCombs,['Marcelosgc1']
-0.00064848629646063,Kimonos,['Marcelosgc1']
-0.0006475510916404741,Tsukasa Saitoh,"['Jackson_Joe', 'suicidxbladxs']"
-0.0006397354500887087,Angra,"['suicidxbladxs', 'Marcelosgc1']"
-0.0006360122959679722,Maria Rita,"['PbzSmith', 'suicidxbladxs']"
-0.0006360122959679722,Skrillex,"['PbzSmith', 'suicidxbladxs']"
-0.0006346282783326615,Hikaru Shirosu,"['haimond', 'suicidxbladxs']"
-0.0006342771448520222,Strawberry Station,"['PbzSmith', 'Marcelosgc1']"
-0.0006334588169519292,1986 OMEGA TRIBE,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0006290446039048977,Benny the Butcher,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0006290446039048977,Nico Bellisario,"['Jackson_Joe', 'OsvaldoMusicas']"
-0.0006278739615952998,The Lonely Tree,"['Jackson_Joe', 'suicidxbladxs']"
-0.0006277795576455832,Elijah Fox,"['suicidxbladxs', 'OsvaldoMusicas']"
-0.000627399569248057,Ulver,['suicidxbladxs']
-0.0006257805477346531,Flora Purim,"['PbzSmith', 'Marcelosgc1']"
-0.0006242197253433209,Woody Jackson,['Jackson_Joe']
-0.0006242197253433209,Ludwig Göransson,['Jackson_Joe']
-0.0006242197253433209,Stardust,['Jackson_Joe']
-0.0006242197253433209,YOTA : Youth of the Apocalypse,['Jackson_Joe']
-0.0006242197253433209,Mobb Deep,['Jackson_Joe']
-0.0006242197253433209,Laura Shigihara,['Jackson_Joe']
-0.0006242197253433209,Don Toliver,['Jackson_Joe']
-0.0006242197253433209,Snoop Dogg,['Jackson_Joe']
-0.0006242197253433209,Lighthouse Family,['Jackson_Joe']
-0.0006227422558539705,Marvin Gaye,"['PbzSmith', 'suicidxbladxs']"
-0.0006222337573448661,Behexen,"['suicidxbladxs', 'Marcelosgc1']"
-0.0006203153269578703,Wrong Organ,['OsvaldoMusicas']
-0.0006203153269578703,JJ DOOM,['OsvaldoMusicas']
-0.0006203153269578703,Zero,['OsvaldoMusicas']
-0.0006203153269578703,DEAN,['OsvaldoMusicas']
-0.0006203153269578703,JISOO,['OsvaldoMusicas']
-0.0006172839506172839,Maria Gadú,['PbzSmith']
-0.0006172839506172839,noel.smt,['PbzSmith']
-0.0006172839506172839,Alan Silvestri,['PbzSmith']
-0.0006172839506172839,Yoshihisa Hirano,['PbzSmith']
-0.0006172839506172839,Nikolai Rimsky-Korsakov,['PbzSmith']
-0.0006172839506172839,Global Stage Orchestra,['PbzSmith']
-0.0006172839506172839,David Glen Eisley,['PbzSmith']
-0.0006172839506172839,Bellabeth,['PbzSmith']
-0.0006172839506172839,Tony Anderson,['PbzSmith']
-0.0006172839506172839,Breaking Benjamin,['PbzSmith']
-0.0006172839506172839,Desiigner,['PbzSmith']
-0.0006172839506172839,Chilled Cougar,['PbzSmith']
-0.0006158999329819733,The Marías,"['haimond', 'suicidxbladxs']"
-0.0006158999329819733,XXANTERIA,"['haimond', 'suicidxbladxs']"
-0.0006149305209766551,Billie Holiday,"['PbzSmith', 'suicidxbladxs']"
-0.0006143554387521759,ZAZEN BOYS,['Marcelosgc1']
-0.0006055079048504718,¥$,"['Jackson_Joe', 'suicidxbladxs', 'OsvaldoMusicas']"
-0.0006041379351238352,Baltimora,"['Jackson_Joe', 'Marcelosgc1']"
-0.0006022787593873322,JARDS MACALÉ,"['suicidxbladxs', 'Marcelosgc1']"
-0.0006015835592167499,Mr. Mister,"['Jackson_Joe', 'Marcelosgc1']"
